Id,SalePrice
1651,124273.8357826516
1652,97455.30813684083
1653,96994.74230257001
1654,149199.72466506052
1655,148753.9539287393
1656,141890.5754725549
1657,147981.95991693495
1658,148236.02947935817
1659,132081.4598357535
1660,161079.31136590955
1661,455292.3423690842
1662,392114.22566379793
1663,389564.7707489732
1664,462452.7050444424
1665,312938.667494599
1666,336000.6489046368
1667,370161.27190413047
1668,328304.44441993587
1669,284911.4676669016
1670,349266.6375620626
1671,251393.85674951755
1672,453346.51411590585
1673,309903.6820486393
1674,239221.85328074868
1675,181063.74429192216
1676,181989.27923853704
1677,208607.517583541
1678,475696.6215533773
1679,410116.23946977814
1680,350255.4142716188
1681,250926.3663645905
1682,319662.6055356137
1683,180090.18034690572
1684,174768.0586752787
1685,170452.79419795529
1686,174781.02469642548
1687,172556.418959568
1688,194040.2214723863
1689,195960.7003162652
1690,199637.83267585773
1691,191094.8546612432
1692,275982.18354023993
1693,170068.7637799706
1694,175694.6875728169
1695,164372.5603507061
1696,274889.9342748232
1697,166744.16266833578
1698,357268.4678577375
1699,325778.80355747533
1700,242384.69991924224
1701,267430.0406196099
1702,248536.15770909077
1703,255815.20932499817
1704,283871.4986809772
1705,225462.3165758067
1706,407886.03715904115
1707,213185.63519542656
1708,204817.41232278844
1709,267494.27567260637
1710,220063.55955516893
1711,268232.3749735531
1712,266104.5228785305
1713,273071.1194053701
1714,213654.81302207898
1715,206211.91948381945
1716,185373.69170636186
1717,175686.21216662737
1718,133994.81075662628
1719,201016.7816925499
1720,247099.98736586346
1721,172892.7497454958
1722,126064.53644183531
1723,153137.0805244924
1724,219088.07012692635
1725,241601.96005578013
1726,185577.63036326037
1727,155853.3822857238
1728,177972.6754506882
1729,157785.03593389218
1730,163336.4076177653
1731,118860.37233350772
1732,129212.8435430669
1733,115697.22419088667
1734,113530.84440056667
1735,136483.01428125406
1736,110994.83007312792
1737,329731.5952015602
1738,224028.44013779383
1739,303704.8225402651
1740,203446.83038143683
1741,192946.00840785078
1742,166085.62687096026
1743,174556.891998417
1744,302115.9957607209
1745,222864.68821081065
1746,230466.8987652013
1747,233092.84826247382
1748,222839.15216270843
1749,154084.91542300436
1750,131470.26901973807
1751,247730.2465831254
1752,120253.72542086954
1753,147032.863169008
1754,210077.8991813329
1755,168501.87182052352
1756,124664.42152201514
1757,118514.0143729658
1758,138131.62360806938
1759,157713.84462884697
1760,167540.01700850975
1761,150198.31600782525
1762,179815.13095360633
1763,175316.9053275394
1764,111999.77771639758
1765,183342.8298354864
1766,168748.318919937
1767,215903.48908256995
1768,145283.96782037203
1769,177527.06270216164
1770,150628.05039362222
1771,135332.52710591152
1772,130769.45310044989
1773,125045.08793846902
1774,136315.59687196542
1775,138116.08850490212
1776,122278.6934686829
1777,110400.02464203347
1778,139148.9411400567
1779,114489.0499424988
1780,171330.99018745206
1781,127536.67417240869
1782,94593.89848328986
1783,141776.18748791624
1784,112526.95247759497
1785,120087.22584267832
1786,163302.4040398839
1787,164688.3941025651
1788,64414.00574532557
1789,104914.70347102474
1790,86770.11291397923
1791,197321.18812205453
1792,150919.45602447537
1793,133629.1268898903
1794,150138.43584430078
1795,132043.18299403353
1796,128813.97540625569
1797,121961.0673466331
1798,122793.32381066403
1799,111362.73208500678
1800,132421.13805832583
1801,123880.88343923475
1802,138078.09750564382
1803,147417.16393682454
1804,143974.98743973387
1805,141753.39480552124
1806,123891.46322893603
1807,124512.27160833313
1808,135249.3113759007
1809,117077.14114221286
1810,139728.23694898328
1811,89959.94528126778
1812,92820.81417288206
1813,123488.35225596571
1814,96057.9891507061
1815,60532.98575241587
1816,95484.38909176168
1817,108830.7387525972
1818,146049.38083788828
1819,133079.0403490319
1820,50097.40126393213
1821,114632.0782187631
1822,148516.207017874
1823,37695.04129377418
1824,128952.79388109739
1825,135344.33181610412
1826,104745.22058956287
1827,105590.56324162963
1828,133093.0808302192
1829,111008.47285300055
1830,135940.9684510344
1831,156864.1499179751
1832,88567.39109333843
1833,133861.78110657042
1834,119446.82747135038
1835,147987.0358417051
1836,127517.24229640659
1837,94390.03368236194
1838,118295.29379374677
1839,89713.44605546418
1840,156460.37797993087
1841,146275.29204516832
1842,79097.82682985239
1843,139965.86506654246
1844,147271.95295412318
1845,139168.15820008493
1846,154263.85854730348
1847,172546.8848451096
1848,53657.24208520813
1849,111564.5158793673
1850,114578.6933626865
1851,148291.57442399499
1852,128329.18123464502
1853,136838.99320895592
1854,174678.03858635965
1855,151799.23593257836
1856,221036.66322815075
1857,160814.67775636108
1858,131758.06091872862
1859,118651.6198432739
1860,152494.3640937495
1861,115418.96373717074
1862,321615.3396163477
1863,301560.1649985055
1864,301560.1649985055
1865,355341.7960212589
1866,342744.67148898076
1867,244340.42862048472
1868,295860.70255977236
1869,199861.99298147683
1870,244034.3181855701
1871,256020.34440868
1872,169751.3964435451
1873,227901.0195616463
1874,143686.42931714747
1875,193581.00868855778
1876,192682.57110535805
1877,211115.72617752932
1878,204933.76334089937
1879,137834.13089067434
1880,129333.83675495032
1881,250496.66863713734
1882,253860.63317015918
1883,190012.28014077927
1884,206282.90528460278
1885,257569.1028861285
1886,300234.86102669477
1887,207289.43472914622
1888,271280.90542940586
1889,161807.12306320548
1890,125315.07703142741
1891,130257.90486060135
1892,99120.75194054718
1893,124686.21164545664
1894,130227.03727605517
1895,139343.60367875872
1896,134062.3772312253
1897,119579.05518414904
1898,115215.31539502647
1899,170685.29045469218
1900,164442.87135458627
1901,171099.1387949327
1902,142324.94032295552
1903,224798.75201128182
1904,148045.07319201936
1905,186436.23626290294
1906,165804.82148066122
1907,188676.9285631235
1908,110205.74692472274
1909,139708.32520733177
1910,121943.71270278847
1911,208724.006050744
1912,291694.757927401
1913,150552.5024586078
1914,55765.724360033215
1915,337609.01971945853
1916,74711.13481704563
1917,262532.6593278942
1918,141813.15015968413
1919,172844.36858546955
1920,151265.4160191908
1921,431004.1092328755
1922,332158.44867275306
1923,215313.66094257977
1924,215802.6298363901
1925,200730.56047440664
1926,401557.47754494456
1927,137665.31084857121
1928,158099.10714844218
1929,125609.94446857777
1930,133638.52615583193
1931,147807.43165558527
1932,139166.78640427373
1933,186234.98901998732
1934,174364.05303592698
1935,171155.6171078672
1936,184308.0980661732
1937,175773.6488588839
1938,174083.00078928546
1939,260753.5234494941
1940,185533.85844537825
1941,166186.99098026784
1942,179728.19532376333
1943,202460.05380562667
1944,366911.4836211449
1945,397923.86933111714
1946,147909.45238334182
1947,317731.6967727586
1948,166368.20498274552
1949,235750.67290420813
1950,188041.9045388383
1951,263586.07736092515
1952,220744.55492685718
1953,173046.3621364347
1954,192322.09859527697
1955,133227.44093484827
1956,265617.7445781779
1957,144240.22734624255
1958,296712.5941627242
1959,139722.98095209658
1960,122003.85954978639
1961,122354.83164897937
1962,98915.04438893744
1963,107029.73663502693
1964,104854.4395358309
1965,138655.872148648
1966,141652.14152995395
1967,276306.6698174113
1968,434127.2504893491
1969,392955.1894606393
1970,444628.16196799796
1971,452057.9525352905
1972,364530.63896708004
1973,279774.16682824574
1974,326168.69289405504
1975,483046.7160369403
1976,269358.942565521
1977,376848.8442722107
1978,374205.44564696145
1979,336161.2434364925
1980,195357.47721003747
1981,364824.61224335595
1982,213969.45567018946
1983,202558.37166062705
1984,163201.49326863914
1985,215524.9776637052
1986,219816.81221525464
1987,184195.55418971946
1988,172059.5102720201
1989,202089.27448889313
1990,215225.1982180871
1991,224990.14570202597
1992,219174.44819306632
1993,175905.5402977017
1994,237258.56215418142
1995,185464.98804777054
1996,251503.24798275373
1997,328094.66364397266
1998,343991.59409161727
1999,260673.03303773073
2000,301847.28245715605
2001,258805.6672570302
2002,240639.04450945416
2003,259386.28391021187
2004,269945.28838201857
2005,220261.77064379878
2006,226193.0559405787
2007,251761.36120906743
2008,216093.41914924004
2009,188183.5188218711
2010,199121.8061945114
2011,140370.07830599596
2012,173731.05683107473
2013,178890.76832836703
2014,184859.8520192298
2015,211917.52329115028
2016,189004.90168333953
2017,199515.2919883891
2018,126671.2300961522
2019,139328.2297836735
2020,104788.76473683305
2021,112282.84501123622
2022,176670.7367060271
2023,141048.84353879862
2024,247204.16636109503
2025,357255.4682986549
2026,174361.9123630607
2027,148933.01211972337
2028,156462.3367966108
2029,159682.2227167864
2030,272264.00053062476
2031,232915.78241579406
2032,248748.44675904053
2033,264864.6714934284
2034,170667.43089708925
2035,207031.39993833692
2036,199527.38112269467
2037,201950.52821256703
2038,293236.15525823715
2039,239212.9806479527
2040,291159.0904747463
2041,283508.05382585485
2042,204548.91496007197
2043,164108.4146082538
2044,175810.86324208518
2045,216208.36172799522
2046,140674.12756803344
2047,139209.7820904564
2048,140365.84567850787
2049,137767.937259515
2050,186533.3407067878
2051,107003.8422889834
2052,124940.8050143293
2053,148488.99698544893
2054,86238.0596361614
2055,153654.34337189698
2056,141382.17443679553
2057,118557.97547359527
2058,213443.6352497601
2059,135799.73033225216
2060,161721.40568405966
2061,176598.38784021416
2062,126426.5290669017
2063,108824.14789132701
2064,137730.0285936508
2065,122874.8578466053
2066,160847.0309558498
2067,118927.21858231134
2068,129107.91045444475
2069,93527.38076372002
2070,111627.5238181557
2071,105719.41155250085
2072,100410.60336023995
2073,139333.92632947423
2074,191517.82130401884
2075,155097.7997353281
2076,126758.14270144075
2077,150916.337244898
2078,128905.88018215107
2079,130285.18117082192
2080,111684.76627793073
2081,125586.96382938504
2082,130519.41815964831
2083,144047.09632334748
2084,109395.26482424614
2085,117322.45051311245
2086,125235.39013038744
2087,124969.08186033857
2088,105431.73485879558
2089,73866.26834597084
2090,129863.14103836563
2091,115337.61099892262
2092,128539.631262237
2093,118156.3270466433
2094,128117.88029359037
2095,145613.59393400495
2096,80169.46426450856
2097,97000.60973234223
2098,144721.62365089223
2099,64675.24450939587
2100,79072.75552050589
2101,116456.54854962621
2102,125063.17822822455
2103,105024.2183316413
2104,137693.74355357207
2105,127334.3538965894
2106,71438.49531146642
2107,207769.0924231581
2108,108972.08140011344
2109,110865.07528838435
2110,136814.6766060765
2111,144846.31477177417
2112,136268.46607800733
2113,121065.22868333451
2114,118917.14418203052
2115,159332.35426808795
2116,122035.31869814295
2117,143484.1609200287
2118,118698.83285511516
2119,111831.27407884275
2120,115442.36802621701
2121,102710.73180602195
2122,109481.70208708107
2123,87538.90852709173
2124,167515.88041230268
2125,129151.17907355932
2126,150666.65798840605
2127,150470.094208385
2128,127858.65242222788
2129,100901.37814516111
2130,133006.19380011893
2131,148080.57577746455
2132,116549.82991827306
2133,120546.87286978817
2134,120179.4776361398
2135,93761.32355931643
2136,72947.51100061691
2137,112589.10160672154
2138,132486.98732228536
2139,152104.11930197012
2140,141140.38071327537
2141,158677.595873739
2142,128257.10893208582
2143,140747.71547595953
2144,129323.65147540154
2145,137328.1913944263
2146,164046.996921097
2147,137195.55800555006
2148,129626.03202298272
2149,147226.86376565832
2150,221572.7131057575
2151,125726.4049996497
2152,181426.83701417834
2153,164261.04032743088
2154,105752.26079036608
2155,139686.18066846073
2156,253488.1959630052
2157,232969.19693009948
2158,242414.83612674673
2159,204703.66279654327
2160,180759.3683349344
2161,241462.6964155354
2162,372216.8296318045
2163,362347.49651795276
2164,256917.40464602795
2165,189973.3077857903
2166,151992.3899288309
2167,222528.58562024354
2168,191710.10779275428
2169,201829.7276532647
2170,214196.20030019264
2171,151926.41898206045
2172,135081.83580950013
2173,152829.87564180137
2174,231386.64858458558
2175,289319.6356075896
2176,331423.42120912846
2177,236360.86216020834
2178,220536.0912712142
2179,142961.85954842195
2180,217345.1656943804
2181,184505.243046241
2182,220702.08213371685
2183,185500.18188722397
2184,125082.9482303986
2185,122524.37335965487
2186,146432.2423303958
2187,148404.05844987096
2188,151286.08046104037
2189,236325.50424572075
2190,77086.85370927709
2191,80684.95773139995
2192,85967.24435980713
2193,110361.59366115989
2194,101425.75450887012
2195,116186.51202380366
2196,104110.75025120478
2197,122811.76788125656
2198,150412.91501174928
2199,173400.963623161
2200,144712.9988072081
2201,155268.46934418267
2202,210826.46628640077
2203,137588.59527182305
2204,179442.96890056852
2205,112734.63364568191
2206,140021.85309329853
2207,246262.1660341296
2208,259694.64436456907
2209,221597.89982729682
2210,124439.5453790074
2211,114336.54789719329
2212,113449.50821184648
2213,104618.33666315721
2214,135338.7088486286
2215,105322.77149865676
2216,147260.72101738394
2217,82169.06505227488
2218,73824.92968403426
2219,72906.70970061283
2220,69934.81350903805
2221,335966.2042133031
2222,259366.10266231853
2223,294504.5571307597
2224,211635.4666306378
2225,125636.23081097074
2226,196586.80962908242
2227,195971.07702549722
2228,258745.3117271678
2229,251190.7532900514
2230,138676.0765835258
2231,217544.78911302172
2232,173052.5507983627
2233,180831.47502569744
2234,232750.32022753265
2235,219962.29681633587
2236,256669.3858261052
2237,344288.6702589027
2238,210297.34989842877
2239,108855.33527816061
2240,152157.3790595733
2241,152870.43199778328
2242,126118.67881472048
2243,127885.26020284617
2244,108098.4906565026
2245,109117.69341476022
2246,144956.553423059
2247,108238.22701240795
2248,126057.2364475957
2249,127444.16954959734
2250,134898.76425135386
2251,116808.58601078398
2252,169207.12172139218
2253,148372.05063713883
2254,168814.7429698829
2255,185174.25176140334
2256,183492.23479859298
2257,207474.83266080907
2258,163623.99481904475
2259,167744.1467607028
2260,167385.18237686358
2261,193533.5963390047
2262,208156.0394233089
2263,383989.7373657924
2264,404697.5727867017
2265,176273.15943821892
2266,308970.11786300194
2267,395722.63522935007
2268,411864.8768093673
2269,149540.84883030594
2270,196126.34089336358
2271,233264.3479568719
2272,204037.75160475686
2273,166715.3207024751
2274,175842.39869670314
2275,164804.10303834642
2276,197053.6346817806
2277,178835.6147112772
2278,134783.6225554264
2279,127785.81014969348
2280,124438.17120285858
2281,166614.14982711835
2282,189226.83804766522
2283,109527.78701253014
2284,110901.69796866755
2285,146304.91715530527
2286,124784.67052006573
2287,354385.1900521531
2288,268425.5183284087
2289,388395.0998875827
2290,468667.9632474759
2291,353000.21384831995
2292,434812.08937633946
2293,480589.4501634102
2294,408364.83118039614
2295,438653.7875659766
2296,287455.1038660542
2297,351094.53009375226
2298,325554.49371369893
2299,380636.8157461418
2300,337521.34705569287
2301,296874.2369073031
2302,240670.16255495613
2303,226414.89955719787
2304,230343.38250287008
2305,182626.20465402148
2306,176624.48523508
2307,179691.44907258416
2308,217917.9415778803
2309,276280.8517494732
2310,208462.9029826234
2311,189102.37184727908
2312,179720.1806648546
2313,172261.73879614854
2314,170493.18367397826
2315,178770.7873353656
2316,193812.1485464622
2317,180691.41943791782
2318,174869.92105505057
2319,181697.7111156106
2320,187641.50298333773
2321,245785.5175445784
2322,181194.0318594416
2323,193103.9556286435
2324,177945.3869587458
2325,211029.10867428873
2326,178281.1127243283
2327,207878.14971859558
2328,227349.06687459565
2329,183816.41992815584
2330,171655.64137169352
2331,356838.877714145
2332,398550.4338734824
2333,315015.9012783178
2334,255255.00311773928
2335,272668.81092970446
2336,334448.0598130275
2337,198391.97739589703
2338,277549.79564236326
2339,216831.8388594455
2340,392272.0716505529
2341,212626.03301817956
2342,225607.37972661282
2343,223819.38730538415
2344,209146.18880830155
2345,222528.49755779194
2346,215413.65608104225
2347,198052.61252595455
2348,233514.05315692822
2349,180781.05802008684
2350,316340.07226352365
2351,256262.5926845791
2352,242468.94509756198
2353,244665.45649768668
2354,136937.75789094443
2355,151467.30196152837
2356,155464.54260773945
2357,187529.0245377228
2358,194153.78497146725
2359,132613.7117456401
2360,113807.38704677754
2361,142918.03932167645
2362,252856.70147015096
2363,133616.93973787435
2364,162044.72492774876
2365,223649.85377606028
2366,195534.83820497044
2367,219335.15609286752
2368,212568.56861908405
2369,214116.0245503887
2370,165799.25643778782
2371,168659.1449595971
2372,189361.78907293343
2373,274887.7692931121
2374,316437.4035735683
2375,261571.78396740125
2376,281852.605606377
2377,374039.5285271184
2378,137817.8702603759
2379,207001.73537754986
2380,147493.96507017486
2381,164115.16653549433
2382,197708.29495333295
2383,200100.17801244184
2384,251011.59226167027
2385,158488.05218597854
2386,133949.4352785931
2387,141178.0425791992
2388,97595.58133754571
2389,125793.10454857501
2390,142756.92063519146
2391,143650.24905815357
2392,112521.02661078374
2393,172666.74522949103
2394,145333.70790497196
2395,201078.87365590868
2396,144168.98056368396
2397,212529.78570896972
2398,137452.8798168648
2399,63209.27462734957
2400,58748.9904044306
2401,110469.48910574471
2402,127838.63260660801
2403,133020.0998688551
2404,154082.18416270515
2405,154455.75483502605
2406,140618.60231214348
2407,127358.26863807798
2408,141016.2325486946
2409,125680.15092800389
2410,173717.69305695343
2411,116218.30758029243
2412,157419.37106787492
2413,128695.44428019386
2414,140953.84512301462
2415,128029.23377833997
2416,128665.40889560379
2417,133461.62305930967
2418,129868.01765714382
2419,118608.53349595825
2420,132214.8857177436
2421,149102.6853294863
2422,114399.11473355436
2423,130039.64602239867
2424,161918.7555737915
2425,203731.94004661997
2426,133959.93578626402
2427,129604.04973575953
2428,179655.7404867688
2429,109691.32244377221
2430,136395.5411002217
2431,114549.84400310146
2432,151292.74138409394
2433,152812.93171689092
2434,132854.52869786514
2435,155491.16213672078
2436,108989.85621728287
2437,96318.4359604412
2438,125950.46045841037
2439,111729.2669421815
2440,122779.9431069989
2441,92796.14837236155
2442,101650.72013636987
2443,121660.50529456808
2444,126518.12781181581
2445,84562.88097254137
2446,123307.61902625886
2447,193802.20753657026
2448,134453.96886402302
2449,109105.23671969841
2450,148911.874990942
2451,127989.68945911861
2452,209646.6286641688
2453,95266.6480073942
2454,120730.71116828977
2455,119076.92984319708
2456,126007.0347707331
2457,126490.52411655866
2458,125056.42022616015
2459,103951.28425326134
2460,132300.73821561833
2461,115717.84120073568
2462,130397.52999456807
2463,122555.9679060955
2464,170495.78147574057
2465,145086.72193487937
2466,113462.96599112063
2467,143834.64656987652
2468,70775.30371704246
2469,71834.01380232698
2470,184574.28926065058
2471,207734.87959683215
2472,168274.96472519697
2473,112047.91156980296
2474,75330.74111704345
2475,215421.5083304549
2476,110938.98512509698
2477,126756.01152806304
2478,147845.86787672187
2479,112604.16350742955
2480,160297.8639205713
2481,124860.18837216761
2482,128493.78086047183
2483,115583.2997937965
2484,122499.88161359102
2485,125043.08764123888
2486,157529.9556330674
2487,185691.8201990826
2488,162533.75881630823
2489,160238.22167607705
2490,155446.32403604026
2491,101569.54290515008
2492,176534.79500886257
2493,153940.57975584877
2494,150943.28171845883
2495,93365.54472768675
2496,234296.70790564234
2497,149023.8667686492
2498,110729.72705001295
2499,93496.33543158889
2500,126302.28166080308
2501,132419.7732809277
2502,143388.89779773046
2503,99777.7882765941
2504,171668.6264187282
2505,222668.23423223384
2506,259038.8776244013
2507,281016.51024797687
2508,259459.00343987875
2509,215569.64881751707
2510,228786.55967791108
2511,176826.1741078874
2512,203800.875691796
2513,215478.9741832872
2514,271059.2561642255
2515,148998.45582129926
2516,170224.1539960691
2517,143969.39543539283
2518,151698.90668131795
2519,231507.8911231178
2520,214081.3305266978
2521,191990.6643213502
2522,229743.13028458104
2523,122525.68596526858
2524,138645.2152168308
2525,142232.96634411078
2526,135351.11507760215
2527,117714.81176597139
2528,130404.48895836913
2529,129493.55864349101
2530,123512.3752476258
2531,257119.37027888247
2532,221116.42090772896
2533,197274.2398989683
2534,234767.7290879379
2535,318629.1114130599
2536,224737.66447451085
2537,247237.6903025569
2538,185472.2710601626
2539,188943.21227686547
2540,177303.1514186847
2541,185375.03516749406
2542,163398.1120703913
2543,135213.4752094814
2544,121694.85917358074
2545,135190.160630479
2546,125702.62654937868
2547,141593.68269697338
2548,156552.6100507566
2549,150988.4036326973
2550,365527.42793061223
2551,136943.2068717178
2552,124736.44554431413
2553,68957.09257079558
2554,100774.98714969015
2555,112673.38810181171
2556,101296.2490951503
2557,103786.85145172579
2558,153708.55886739888
2559,127221.33863992861
2560,147774.80050545523
2561,153355.84914784555
2562,130318.77156033478
2563,146225.12434446005
2564,199921.10029604047
2565,135262.78250038245
2566,165074.07876643087
2567,133125.21710069504
2568,192311.5707594882
2569,207221.21202513442
2570,121428.5818069213
2571,188959.2479425352
2572,187890.33539797
2573,223176.10907440598
2574,268953.84123726096
2575,131531.4952752694
2576,121335.52704392746
2577,160565.3032676228
2578,83888.03197413958
2579,74241.11861254553
2580,110991.37788168021
2581,115518.2486501145
2582,106750.91626866128
2583,283984.0566702213
2584,166597.99116681638
2585,185450.5342610864
2586,221575.40484723862
2587,202756.95052233263
2588,150010.1663346531
2589,150687.4127377966
2590,208430.96761477567
2591,208536.66422669188
2592,212809.49204597896
2593,269029.5939170448
2594,176613.09398447155
2595,207929.87414091086
2596,310937.9057915327
2597,177335.61708918464
2598,285730.28793481237
2599,319460.3356222225
2600,176423.05678135174
2601,137769.07875662745
2602,82584.06123496949
2603,98108.63122959937
2604,91677.04600792743
2605,74232.54986151763
2606,150139.75732002815
2607,204040.82791819348
2608,207327.3133397613
2609,162412.79892507815
2610,111465.27758119964
2611,117032.96237073446
2612,153218.78732452178
2613,136056.79318297585
2614,129184.10547706066
2615,151539.08046498604
2616,147559.34441778713
2617,179402.64937556663
2618,194218.78922089704
2619,205154.76656300802
2620,180245.40226266047
2621,177805.4957431421
2622,176948.61793603378
2623,248091.79733204728
2624,292785.6484457149
2625,283332.37620209926
2626,170407.27410698216
2627,189991.17310489077
2628,496726.16827702284
2629,503476.4208519503
2630,381465.49043487856
2631,476127.46014137426
2632,433111.51500067906
2633,323762.4522522731
2634,408515.67611854954
2635,156281.8568602182
2636,187379.9957700761
2637,179190.63919810296
2638,257146.58381426934
2639,187801.7442566996
2640,149625.98323039428
2641,104949.55833621597
2642,180200.22496656157
2643,103364.22034380093
2644,128310.81129027068
2645,109285.5097776167
2646,96963.6353715215
2647,109962.6970902935
2648,139999.68191665327
2649,144049.04175850778
2650,136465.60542747218
2651,138247.1203765851
2652,411127.31517649116
2653,251763.80530076873
2654,246332.83908177336
2655,388681.5964728935
2656,327243.80729289376
2657,359240.4156943324
2658,304321.9306952598
2659,310975.85444120754
2660,383852.0112532187
2661,372080.34813289426
2662,357245.8992051004
2663,286770.2309280318
2664,270755.64940483373
2665,322604.5603913376
2666,290001.2864834113
2667,165654.60302644016
2668,180537.52995005256
2669,179220.44630695862
2670,281288.9832252755
2671,186963.16306434275
2672,196117.1495107743
2673,199668.62282821402
2674,197329.98403721768
2675,176056.47788904
2676,193561.73828549642
2677,192590.57150993057
2678,251214.84532325377
2679,267778.809075912
2680,284517.9899635017
2681,411999.6418463356
2682,310780.0241166933
2683,513806.9810837218
2684,306886.88160473166
2685,330217.0030204884
2686,250424.979614401
2687,331378.3712861465
2688,215966.8223368567
2689,211237.8847669492
2690,467515.83938142116
2691,184565.94854966472
2692,134352.2711547712
2693,195812.15829391245
2694,138479.11054897337
2695,192347.24883942868
2696,184666.5027885179
2697,177017.8833364713
2698,181663.20508069335
2699,169742.26689958663
2700,161376.0236009689
2701,146965.6674803065
2702,104489.18342536835
2703,126140.73449188122
2704,142867.50394158426
2705,118419.14694704823
2706,116276.81541331031
2707,120832.86467444144
2708,134885.65785304553
2709,108161.67602508962
2710,133760.35302327844
2711,282529.92366594455
2712,377455.02960452344
2713,173392.44855512623
2714,155471.39269122094
2715,164340.82082479922
2716,152498.32801063458
2717,187802.1503294848
2718,226414.45222699048
2719,156925.00499950902
2720,169900.6825568375
2721,131551.21198116534
2722,159803.41325576458
2723,147346.10818210692
2724,137340.984284092
2725,133119.25586347317
2726,146312.76277968884
2727,177331.93333556675
2728,164651.7521302915
2729,143291.94700621243
2730,139585.03179790342
2731,132996.53654025547
2732,132917.14743331593
2733,153128.1590699267
2734,134625.80707673082
